chr1A	18461386
chr1A	314623891
chr1A	333135414
chr1A	456321855
chr1A	457372983
chr1A	457372986
chr1A	457373163
chr1A	487100744
chr1A	487103230
chr1A	548789835
chr1A	550314270
chr1A	561340535
chr1A	562320829
chr1B	40199073
chr1B	40199279
chr1B	40199339
chr1B	62528032
chr1B	62528101
chr1B	159632474
chr1B	159632546
chr1B	159632564
chr1B	159632573
chr1B	159632840
chr1B	310930101
chr1B	478581883
chr1B	478583415
chr1B	478583649
chr1B	480327297
chr1B	480441293
chr1B	491531628
chr1B	539460467
chr1B	575441289
chr1B	576597780
chr1B	576597810
chr1B	577611369
chr1B	591512790
chr1B	625145889
chr1B	625145991
chr1B	625146126
chr1B	625146153
chr1B	625146228
chr1B	625146276
chr1B	647238439
chr1B	647238445
chr1B	649052913
chr1D	17168990
chr1D	42344695
chr1D	50299804
chr1D	57477261
chr1D	107503110
chr1D	347209497
chr1D	372151565
chr1D	425299866
chr1D	425299905
chr1D	425300169
chr1D	425300454
chr1D	426754543
chr1D	430565630
chr1D	430567447
chr1D	430568197
chr1D	477435878
chr2A	4161330
chr2A	30330139
chr2A	58014652
chr2A	71667386
chr2A	73544524
chr2A	265274847
chr2A	528663473
chr2A	529954411
chr2A	572614994
chr2A	635511192
chr2A	693231274
chr2A	693231298
chr2A	693232000
chr2A	693232051
chr2A	723359369
chr2A	723359971
chr2A	738922024
chr2A	738922183
chr2A	767329638
chr2A	775272011
chr2B	5689075
chr2B	54440784
chr2B	90441506
chr2B	102126869
chr2B	137855479
chr2B	137855554
chr2B	208211032
chr2B	222000192
chr2B	222000759
chr2B	222000822
chr2B	223154150
chr2B	223154814
chr2B	223155372
chr2B	257523925
chr2B	257524044
chr2B	386592322
chr2B	386593097
chr2B	386593169
chr2B	386594732
chr2B	457337199
chr2B	470471494
chr2B	470471689
chr2B	470471731
chr2B	470471779
chr2B	470471839
chr2B	472250869
chr2B	472250875
chr2B	507755723
chr2B	541687443
chr2B	624891657
chr2B	653019416
chr2B	653019464
chr2B	653019509
chr2B	653019554
chr2B	653019737
chr2B	663830045
chr2B	710744794
chr2B	725576212
chr2B	725576269
chr2B	725576673
chr2B	725576700
chr2B	725576718
chr2B	739369563
chr2B	776213697
chr2B	776213832
chr2B	776213847
chr2B	776213916
chr2B	785278730
chr2B	785278805
chr2D	56795927
chr2D	149683091
chr2D	181323145
chr2D	355292696
chr2D	588040726
chr2D	588040738
chr2D	588040789
chr2D	596553907
chr2D	616527157
chr2D	632979040
chr2D	632987555
chr2D	639889802
chr2D	642333155
chr2D	642333167
chr2D	642333260
chr2D	642334364
chr2D	642334544
chr2D	649565411
chr2D	649565423
chr2D	649565531
chr3A	32385425
chr3A	45776612
chr3A	59532198
chr3A	59808818
chr3A	71795273
chr3A	144440873
chr3A	156268363
chr3A	172964241
chr3A	172964376
chr3A	541245225
chr3A	592490014
