chr1A	1145442
chr1A	1145499
chr1A	1145562
chr1A	1173185
chr1A	1175138
chr1A	1175850
chr1A	1176337
chr1A	1189384
chr1A	1189402
chr1A	1189432
chr1A	1189441
chr1A	1190340
chr1A	2440196
chr1A	6154838
chr1A	6155228
chr1A	6155594
chr1A	6155597
chr1A	6790364
chr1A	6792136
chr1A	6792963
chr1A	6793080
chr1A	9643013
chr1A	9643112
chr1A	11555422
chr1A	11555491
chr1A	11555533
chr1A	11555617
chr1A	11555773
chr1A	11566455
chr1A	11566890
chr1A	11566977
chr1A	11566980
chr1A	11566989
chr1A	11567046
chr1A	11567061
chr1A	13763089
chr1A	13763119
chr1A	13764395
chr1A	13764924
chr1A	13767308
chr1A	14506658
chr1A	14506673
chr1A	14506694
chr1A	14506736
chr1A	14507085
chr1A	16932694
chr1A	16933234
chr1A	16933472
chr1A	18311943
chr1A	18312051
chr1A	20092394
chr1A	20092406
chr1A	20093106
chr1A	20093645
chr1A	20093765
chr1A	22535159
chr1A	22535612
chr1A	23133687
chr1A	27260085
chr1A	29241660
chr1A	29243818
chr1A	32186709
chr1A	34406554
chr1A	34406755
chr1A	37480923
chr1A	39871070
chr1A	39871295
chr1A	39871343
chr1A	39871798
chr1A	39893137
chr1A	41357921
chr1A	41713538
chr1A	41713562
chr1A	45546589
chr1A	45797312
chr1A	48706827
chr1A	48706920
chr1A	48727882
chr1A	58906673
chr1A	59615395
chr1A	64692934
chr1A	64693405
chr1A	64693447
chr1A	64693813
chr1A	64693828
chr1A	67683529
chr1A	68375041
chr1A	68375071
chr1A	68375113
chr1A	73094359
chr1A	76029310
chr1A	76499486
chr1A	76499501
chr1A	80303001
chr1A	91592290
chr1A	91592370
chr1A	91592377
chr1A	95184021
chr1A	95184048
chr1A	95184269
chr1A	99869394
chr1A	100039555
chr1A	282696714
chr1A	297745222
chr1A	297745370
chr1A	297745592
chr1A	299627284
chr1A	300859730
chr1A	300859972
chr1A	301130580
chr1A	301158429
chr1A	301863674
chr1A	305334584
chr1A	306639624
chr1A	306640208
chr1A	312774416
chr1A	328714967
chr1A	328841981
chr1A	335013281
chr1A	342381423
chr1A	345168256
chr1A	348720136
chr1A	348720322
chr1A	350000413
chr1A	350003200
chr1A	350005419
chr1A	352176801
chr1A	352858441
chr1A	353629844
chr1A	356390032
chr1A	357070141
chr1A	357070276
chr1A	357071515
chr1A	357763810
chr1A	357764700
chr1A	362404466
chr1A	362404623
chr1A	363048688
chr1A	364633086
chr1A	366543450
chr1A	366543708
chr1A	367382181
chr1A	367432033
chr1A	367432961
chr1A	369049088
chr1A	369503687
chr1A	369695315
chr1A	369696536
chr1A	369697013
chr1A	369697487
chr1A	373317297
chr1A	376478963
chr1A	376479705
chr1A	380263048
chr1A	384774963
chr1A	385889223
chr1A	386723038
chr1A	387813176
chr1A	387813188
chr1A	388943606
chr1A	389061915
chr1A	390087708
chr1A	391235790
chr1A	394258927
chr1A	394259417
chr1A	394299588
chr1A	397738501
chr1A	397775877
chr1A	398052404
chr1A	398455981
chr1A	398458534
chr1A	398462586
chr1A	398463253
chr1A	398464648
chr1A	398467487
chr1A	399230302
chr1A	405869092
chr1A	407115460
chr1A	412223173
chr1A	412225669
chr1A	412459391
chr1A	418052518
chr1A	419030078
chr1A	431432944
chr1A	431972427
chr1A	432958188
chr1A	432983203
chr1A	435060557
chr1A	439931816
chr1A	444146267
chr1A	448036610
chr1A	449145243
chr1A	449936808
chr1A	459271610
chr1A	459275022
chr1A	459309559
chr1A	459310247
chr1A	459311451
chr1A	462793789
chr1A	462794427
chr1A	463247734
chr1A	463290618
chr1A	463290660
chr1A	465453582
chr1A	465453750
chr1A	465453843
chr1A	465454354
