chr1A	6154799
chr1A	335826572
chr1A	357068880
chr1A	367383094
chr1A	451618481
chr1A	455607962
chr1A	544200068
chr1A	576666118
chr1B	263745665
chr1B	420356782
chr1B	536664174
chr1B	627156840
chr1D	13030458
chr1D	320188869
chr1D	393692439
chr1D	438327985
chr2A	3837142
chr2A	13019065
chr2A	36384713
chr2A	205924033
chr2A	478902176
chr2A	670792247
chr2A	680080392
chr2B	18196596
chr2B	52914972
chr2B	708992971
chr2B	771186598
chr2D	78692489
chr2D	437679392
chr3A	147284064
chr3A	175844979
chr3A	511748005
chr3A	526514045
chr3A	615722216
chr3A	625265960
chr3A	641409497
chr3A	721222160
chr3A	721222959
chr3A	746176296
chr3B	369572
chr3B	62954780
chr3B	413803309
chr3B	574001647
chr3B	578395137
chr3D	18743249
chr3D	75989653
chr3D	157352680
chr3D	248535488
chr3D	250333587
chr3D	254342042
chr3D	306027679
chr4A	46553709
chr4A	594143943
chr4B	128557632
chr4B	398574201
chr4B	459070569
chr4D	9184759
chr4D	347517889
chr5A	3371191
chr5A	38130732
chr5A	63373520
chr5A	191038426
chr5A	459336791
chr5A	505626221
chr5A	508872602
chr5A	534458531
chr5A	618962085
chr5A	618964308
chr5A	692885375
chr5A	697762389
chr5B	72018042
chr5B	133593356
chr5B	435771225
chr5B	436617627
chr5B	506789635
chr5B	600723051
chr5B	671341081
chr5D	208512627
chr5D	355204510
chr5D	451673810
chr5D	480855529
chr6A	565392081
chr6B	4174946
chr6B	15929786
chr6B	113657594
chr6B	149731104
chr6B	206442363
chr6B	228240791
chr6B	228243614
chr6B	554123982
chr6B	599400527
chr6B	680701606
chr6D	3587631
chr6D	32919502
chr6D	86800788
chr7A	166330968
chr7A	316016893
chr7A	447500201
chr7A	540884449
chr7A	581372707
chr7A	690532983
chr7A	704897174
chr7B	17612398
chr7B	64070419
chr7B	85842327
chr7B	480800508
chr7B	666683582
