chr1A	1161689
chr1A	1161708
chr1A	1162285
chr1A	1164137
chr1A	1174959
chr1A	1189274
chr1A	10474196
chr1A	11555615
chr1A	11567087
chr1A	20091252
chr1A	23133070
chr1A	24139230
chr1A	24943889
chr1A	24944582
chr1A	32186697
chr1A	36763598
chr1A	37481350
chr1A	39405932
chr1A	39407818
chr1A	39407928
chr1A	39871264
chr1A	39893127
chr1A	39893287
chr1A	42105682
chr1A	42110572
chr1A	48725285
chr1A	48728287
chr1A	53036856
chr1A	53509817
chr1A	58904616
chr1A	79168901
chr1A	83834970
chr1A	276571805
chr1A	282700613
chr1A	284146166
chr1A	303855198
chr1A	304042787
chr1A	314513021
chr1A	327537287
chr1A	340013179
chr1A	342388919
chr1A	343391368
chr1A	343621179
chr1A	350003881
chr1A	351212080
chr1A	351861586
chr1A	355718637
chr1A	362061562
chr1A	362404254
chr1A	362404608
chr1A	365065638
chr1A	367876663
chr1A	368797915
chr1A	369696384
chr1A	376503427
chr1A	387813139
chr1A	392746931
chr1A	398451603
chr1A	402803128
chr1A	409836378
chr1A	420512379
chr1A	431025882
chr1A	431025917
chr1A	431972393
chr1A	432535727
chr1A	432958099
chr1A	441928475
chr1A	446547851
chr1A	448915266
chr1A	449508125
chr1A	454517670
chr1A	456235006
chr1A	458396385
chr1A	458396419
chr1A	458901625
chr1A	467192506
chr1A	467192570
chr1A	467256093
chr1A	469376199
chr1A	469591873
chr1A	472167710
chr1A	474642843
chr1A	480809479
chr1A	485031723
chr1A	485347576
chr1A	485561316
chr1A	489921819
chr1A	489922147
chr1A	494025387
chr1A	494450453
chr1A	494451455
chr1A	496480995
chr1A	498597230
chr1A	498808347
chr1A	498808843
chr1A	500367293
chr1A	503371389
chr1A	508721232
chr1A	515554098
chr1A	516558860
chr1A	518071469
chr1A	521877381
chr1A	532931859
chr1A	534276182
chr1A	536630960
chr1A	537356250
chr1A	537538497
chr1A	538783520
chr1A	539425931
chr1A	539426484
chr1A	539762286
chr1A	544057351
chr1A	544198878
chr1A	544377946
chr1A	544474939
chr1A	544475034
chr1A	549062862
chr1A	549063077
chr1A	549711794
chr1A	550629878
chr1A	550968751
chr1A	552212140
chr1A	552213453
chr1A	553537992
chr1A	554834679
chr1A	558516206
chr1A	560467640
chr1A	562912948
chr1A	565990803
chr1A	573926229
chr1A	575125029
chr1A	575367687
chr1A	575868765
chr1A	580492758
chr1A	581757152
chr1A	583893492
chr1A	591948977
chr1B	8696643
chr1B	13040008
chr1B	19219305
chr1B	35129781
chr1B	35132539
chr1B	35133242
chr1B	35133266
chr1B	51300214
chr1B	52899823
chr1B	52900249
chr1B	52900581
chr1B	62722943
chr1B	62723485
chr1B	62723695
chr1B	62723752
chr1B	69542806
chr1B	69542899
chr1B	83969643
chr1B	84562759
chr1B	84562895
chr1B	87970756
chr1B	87970810
chr1B	94226932
chr1B	105687332
chr1B	106791808
chr1B	106792106
chr1B	108210374
chr1B	129508490
chr1B	136169228
chr1B	136312456
chr1B	136312461
chr1B	136313216
chr1B	150801363
chr1B	158309733
chr1B	158310235
chr1B	163096819
chr1B	184742350
chr1B	192266548
chr1B	192276174
chr1B	192276175
chr1B	192534901
chr1B	201776826
chr1B	209643004
chr1B	226357865
chr1B	250425944
chr1B	263273676
chr1B	263745664
chr1B	279912687
chr1B	297059970
chr1B	301566355
chr1B	304512128
chr1B	315533523
chr1B	317583217
chr1B	317917504
chr1B	323635679
chr1B	327837739
chr1B	327838811
chr1B	329944983
chr1B	336203637
chr1B	336207182
chr1B	336207193
chr1B	336209988
chr1B	336783669
chr1B	348797558
chr1B	349831191
chr1B	353942097
chr1B	353943333
chr1B	354224793
chr1B	357425795
chr1B	357425987
chr1B	357429854
chr1B	357429857
chr1B	364419416
chr1B	388015946
chr1B	388757042
chr1B	388772701
chr1B	394406493
chr1B	394854269
chr1B	400666666
chr1B	402140342
chr1B	403581545
chr1B	403581916
chr1B	404513641
chr1B	409275122
chr1B	432820746
chr1B	440276711
chr1B	444345690
chr1B	444688208
chr1B	445742837
chr1B	445878094
chr1B	445878376
chr1B	449390332
chr1B	456185301
chr1B	462799021
chr1B	464149874
chr1B	468505762
chr1B	468505793
chr1B	476033836
chr1B	480820961
chr1B	481850124
chr1B	483370035
chr1B	485283865
chr1B	486158426
chr1B	486777429
chr1B	490722150
chr1B	491251032
chr1B	492335123
chr1B	493872761
chr1B	504505912
chr1B	508548380
chr1B	508548462
chr1B	508554011
chr1B	511448309
chr1B	518176910
chr1B	518176963
chr1B	518179006
chr1B	523215014
chr1B	529393891
chr1B	529706285
chr1B	532170396
chr1B	532172634
chr1B	532694828
chr1B	538867783
chr1B	539449003
chr1B	545208153
chr1B	545800625
chr1B	548537600
chr1B	549782329
chr1B	549783173
chr1B	551027709
chr1B	551177574
chr1B	551865715
chr1B	558551749
chr1B	560176428
chr1B	568747125
chr1B	571439959
chr1B	572294597
chr1B	582548800
chr1B	583449884
chr1B	584109033
chr1B	584160392
