chr1A	18461151
chr1A	56621348
chr1A	279741477
chr1A	314623827
chr1A	333135551
chr1A	355343921
chr1A	362191968
chr1A	444136946
chr1A	456323633
chr1A	459187894
chr1A	471696577
chr1A	471696945
chr1A	479542803
chr1A	479542848
chr1A	496313062
chr1A	501707225
chr1A	506284991
chr1A	521863636
chr1A	550312379
chr1A	550312530
chr1A	561335968
chr1A	561337978
chr1A	568398720
chr1A	568398803
chr1A	568398823
chr1A	568398825
chr1A	571290157
chr1B	40199034
chr1B	40199077
chr1B	40199334
chr1B	40199349
chr1B	160309529
chr1B	160309851
chr1B	160309857
chr1B	377967986
chr1B	391068433
chr1B	391068441
chr1B	466075789
chr1B	466076083
chr1B	478581988
chr1B	478583354
chr1B	507807595
chr1B	548540761
chr1B	548540863
chr1B	568537086
chr1B	577607100
chr1B	577607124
chr1B	577611094
chr1B	577611136
chr1B	577611398
chr1B	577611425
chr1B	579782417
chr1B	579784673
chr1B	623679723
chr1B	625146103
chr1B	625146147
chr1B	625146193
chr1B	625146198
chr1B	625146233
chr1D	50299800
chr1D	62413868
chr1D	109476921
chr1D	283617693
chr1D	404492470
chr1D	425300226
chr1D	425300227
chr1D	425300279
chr1D	426754727
chr1D	430565658
chr1D	430568654
chr1D	453199846
chr1D	453199852
chr1D	467002705
chr1D	475923227
chr1D	477241351
chr2A	4164999
chr2A	36056177
chr2A	36056802
chr2A	36056850
chr2A	529954574
chr2A	529955692
chr2A	579583481
chr2A	579584032
chr2A	642363341
chr2A	672415301
chr2A	693231867
chr2A	713935769
chr2A	715338596
chr2A	715341697
chr2A	723359136
chr2A	723359137
chr2A	775249086
chr2B	54553691
chr2B	102125947
chr2B	108234242
chr2B	137855931
chr2B	137855988
chr2B	176168217
chr2B	208210951
chr2B	222001427
chr2B	223155023
chr2B	223155448
chr2B	223155496
chr2B	257523561
chr2B	257523980
chr2B	386592339
chr2B	386593099
chr2B	457337170
chr2B	472250783
chr2B	472250861
chr2B	507755520
chr2B	507755649
chr2B	541687400
chr2B	575903903
chr2B	575904283
chr2B	588067218
chr2B	624891589
chr2B	653018092
chr2B	653019354
chr2B	653019489
chr2B	653019651
chr2B	653019655
chr2B	663829941
chr2B	663829953
chr2B	691810053
chr2B	691810354
chr2B	710285872
chr2B	710744700
chr2B	710745336
chr2B	725580225
chr2B	739369038
chr2B	739369144
chr2B	767016655
chr2B	767016669
chr2B	767016747
chr2B	767016780
chr2B	767016848
chr2B	767017533
chr2B	776222494
chr2B	776222505
chr2B	785278812
chr2D	68732682
chr2D	108313679
chr2D	497369194
chr2D	588677360
chr2D	588677380
chr2D	588677564
chr2D	632979030
chr2D	639890759
chr2D	639890998
chr3A	24037333
chr3A	45776613
chr3A	68869185
chr3A	114567846
chr3A	144440934
chr3A	144441523
chr3A	158468005
chr3A	158470915
chr3A	161461475
chr3A	161465288
chr3A	172964898
chr3A	172965621
chr3A	174286829
chr3A	434069831
chr3A	494725111
chr3A	494725421
chr3A	541245103
chr3A	571179227
chr3A	603813521
chr3A	607111050
chr3A	607111427
chr3A	607111644
chr3A	607111672
chr3A	612527753
chr3A	614574232
chr3A	627863635
chr3A	657925811
chr3A	659554657
chr3A	659555384
chr3A	683239697
chr3A	683239850
chr3A	684044805
chr3A	746900975
chr3B	40909753
chr3B	151450514
chr3B	201339460
chr3B	201340266
chr3B	362053952
chr3B	416513866
chr3B	527661098
chr3B	576452974
chr3B	586697986
chr3B	590499381
chr3B	590499423
chr3B	590623778
chr3B	590624526
chr3B	591365249
chr3B	651371285
chr3B	651371874
chr3B	693342169
chr3B	723796385
chr3B	724739170
chr3B	732617902
chr3B	738754318
chr3B	787654971
chr3B	822984283
chr3D	23195559
chr3D	59855594
chr3D	112960944
chr3D	131480528
chr3D	277136704
chr3D	342111107
chr3D	375193018
chr3D	410668190
chr4A	27589616
chr4A	27589958
chr4A	74600734
chr4A	539756106
chr4A	539756740
chr4A	539758326
chr4A	564149105
chr4A	584939388
chr4A	590996452
chr4A	632861192
chr4A	679986545
chr4A	685380738
chr4A	686382218
chr4A	686382568
chr4B	13995259
chr4B	15150121
chr4B	15150415
chr4B	15150437
chr4B	18163586
chr4B	18165084
chr4B	18165201
chr4B	18165579
chr4B	18165641
chr4B	51682591
chr4B	83054121
chr4B	89294001
chr4B	89294155
chr4B	96271851
chr4B	103055040
chr4B	104809622
chr4B	106233179
chr4B	126729256
chr4B	174918899
chr4B	395609657
chr4B	570086100
chr4B	585963777
chr4B	585964245
chr4B	588199739
chr4B	605171052
chr4B	611853437
chr4B	611853532
chr4B	611854838
chr4B	611854841
chr4B	616306574
chr4B	616307678
chr4B	616308003
chr4B	616309194
chr4B	616968414
chr4B	664154159
chr4D	1409394
chr4D	18781408
chr4D	54262935
chr4D	114190752
chr4D	318291564
chr4D	426844442
chr4D	462744474
chr4D	462744475
chr5A	10200083
chr5A	20993290
chr5A	37619499
chr5A	419207906
chr5A	438927058
chr5A	473021393
chr5A	473021401
chr5A	473022306
chr5A	473022875
chr5A	476222341
chr5A	476222558
chr5A	476225776
chr5A	477435793
chr5A	481901765
chr5A	502786499
chr5A	564176971
chr5A	564177074
chr5A	564177354
chr5A	594081152
chr5A	594081332
chr5A	597254424
chr5A	597255073
chr5A	619692621
chr5A	621761205
chr5A	650128687
chr5A	678205551
chr5B	17973132
chr5B	115075647
chr5B	417438499
chr5B	450769624
chr5B	450771893
chr5B	450771954
chr5B	477611439
chr5B	514681010
chr5B	531538536
chr5B	544401009
chr5B	544401194
chr5B	544401269
chr5B	544401301
chr5B	551331883
chr5B	555123873
chr5B	583294699
chr5B	589999599
chr5B	591654348
chr5B	591654351
chr5B	643978827
chr5B	643978836
chr5B	643978838
chr5B	643980572
chr5B	643980638
chr5B	643980647
chr5B	643980668
chr5B	662454975
chr5D	77076387
chr5D	232402925
chr5D	232402926
